comments_count	country_code	created_at	creator_subscriptions	followers_count	followings_count	full_name	id	kind	likes_count	playlist_likes_count	verified	playlist_count	reposts_count	track_count	username	badges
21	US	2016-06-05T05:25:05Z	[{'product': {'id': 'free'}}]	282	16	Fit Piano	231759066	user	46	2	False	2	None	22	Fit Piano	{'pro': False, 'pro_unlimited': False, 'verified': False}
31	GB	2009-07-28T09:55:06Z	[{'product': {'id': 'free'}}]	101041	31	Erased Tapes	188998	user	143	9	True	50	None	269	Erased Tapes	{'pro': False, 'pro_unlimited': False, 'verified': True}
14	KR	2015-11-22T18:16:07Z	[{'product': {'id': 'free'}}]	10860	55	태현 김	188470185	user	150	14	False	3	None	8	kennytheking	{'pro': False, 'pro_unlimited': False, 'verified': False}
28	AU	2012-07-18T13:26:28Z	[{'product': {'id': 'creator-pro-unlimited'}}]	8545	14	Benny Martin	20488769	user	13	8	False	20	None	331	Benny Martin Piano	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	None	2017-07-17T08:32:21Z	[{'product': {'id': 'free'}}]	3319	14	Montiee	320215972	user	146	2	False	0	None	49	Montie 𝄞	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2012-06-15T01:15:08Z	[{'product': {'id': 'free'}}]	61	5	Curtis Wang	18717947	user	5	0	False	1	None	5	emag9001	{'pro': False, 'pro_unlimited': False, 'verified': False}
220	NZ	2010-09-25T13:48:01Z	[{'product': {'id': 'creator-pro'}}]	13579	432	Levi Patel	1776079	user	201	19	False	2	None	19	Levi Patel	{'pro': True, 'pro_unlimited': False, 'verified': False}
0	None	2019-04-16T21:40:55Z	[{'product': {'id': 'free'}}]	19	0		622555962	user	1	0	False	0	None	10	Baby Lullaby Orchestra	{'pro': False, 'pro_unlimited': False, 'verified': False}
8	GB	2013-07-04T12:25:37Z	[{'product': {'id': 'free'}}]	384	268	The Eighty Sixth Floor	50131847	user	85	11	False	5	None	63	The86thFloor	{'pro': False, 'pro_unlimited': False, 'verified': False}
25	US	2009-06-10T21:20:24Z	[{'product': {'id': 'creator-pro-unlimited'}}]	55621	32	chad lawson	140186	user	12	0	True	27	None	240	chad lawson	{'pro': False, 'pro_unlimited': True, 'verified': True}
7	None	2014-01-31T01:29:27Z	[{'product': {'id': 'free'}}]	38	61	Khôi Nguyễn	77961036	user	43	3	False	7	None	21	Khôi Nguyễn	{'pro': False, 'pro_unlimited': False, 'verified': False}
10334	DE	2011-08-28T18:08:45Z	[{'product': {'id': 'free'}}]	4022	979	www.beneking.com	7011035	user	1942	18	False	24	None	66	Stephan Beneking	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2020-11-29T06:30:01Z	[{'product': {'id': 'free'}}]	37	0	johnas sak	913544221	user	3	0	False	0	None	1	johnas sak	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	None	2018-01-29T07:38:24Z	[{'product': {'id': 'free'}}]	21	0		391053063	user	8	0	False	0	None	18	ks	{'pro': False, 'pro_unlimited': False, 'verified': False}
2		2010-10-30T13:39:14Z	[{'product': {'id': 'free'}}]	121	1	these are not my works, they are co	2030527	user	5	0	False	3	None	42	yaoibest	{'pro': False, 'pro_unlimited': False, 'verified': False}
4	US	2012-03-24T19:55:23Z	[{'product': {'id': 'free'}}]	23	54	Quinn Coleman	14130653	user	19	0	False	3	None	16	quinncoleman	{'pro': False, 'pro_unlimited': False, 'verified': False}
31	None	2017-03-03T20:14:01Z	[{'product': {'id': 'free'}}]	119	43	Fernando Emmanuel	292744027	user	190	1	False	0	None	6	Fernando Emmanuel	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	None	2015-03-10T15:16:45Z	[{'product': {'id': 'free'}}]	6	1	Thinh Thai	142545649	user	11	1	False	5	None	4	Thinh Thai	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	None	2015-06-28T03:04:21Z	[{'product': {'id': 'free'}}]	8	8	Cường Phan	160201685	user	2	0	False	1	None	19	Phan Đình Cường	{'pro': False, 'pro_unlimited': False, 'verified': False}
39	None	2012-01-25T18:09:16Z	[{'product': {'id': 'free'}}]	818	145	Katana Studio	11183886	user	41	3	False	2	None	50	Nguyễn Việt Hùng	{'pro': False, 'pro_unlimited': False, 'verified': False}
4	FR	2012-04-17T19:47:39Z	[{'product': {'id': 'creator-pro-unlimited'}}]	905	7	Raphaël Laouen	15395790	user	2	0	False	2	None	14	Raphaël Laouen	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	None	2020-10-23T01:23:23Z	[{'product': {'id': 'creator-pro-unlimited'}}]	122	5		897716249	user	4	0	False	0	None	64	BCM Hoài Anh	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	LT	2010-10-26T13:47:17Z	[{'product': {'id': 'free'}}]	1921	2		2000306	user	6	1	False	1	None	4	alvydasm	{'pro': False, 'pro_unlimited': False, 'verified': False}
2	FR	2012-03-09T11:07:49Z	[{'product': {'id': 'creator-pro'}}]	8612	8	Claude  Debussy	13344121	user	20	6	False	0	None	18	Claude Debussy	{'pro': True, 'pro_unlimited': False, 'verified': False}
0	None	2019-12-30T11:24:13Z	[{'product': {'id': 'free'}}]	8	0	Nguyễn Khang	757396681	user	0	0	False	0	None	1	Nguyễn Khang	{'pro': False, 'pro_unlimited': False, 'verified': False}
626	None	2009-07-04T16:03:24Z	[{'product': {'id': 'creator-pro'}}]	12430	297	Steve Gibbs	161675	user	154	7	True	4	None	50	Steve Gibbs	{'pro': True, 'pro_unlimited': False, 'verified': True}
2	SY	2014-01-02T07:38:33Z	[{'product': {'id': 'free'}}]	47	8	Abd Rsh	72930316	user	86	5	False	3	None	25	alabdr425	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2012-05-25T15:41:19Z	[{'product': {'id': 'free'}}]	237	0	Bobby's World	17522895	user	0	0	False	0	None	1	Bobbysworldchildcare	{'pro': False, 'pro_unlimited': False, 'verified': False}
6	None	2012-04-25T22:33:45Z	[{'product': {'id': 'free'}}]	2613	14		15864313	user	149	6	False	2	None	2	user9175165	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	SG	2010-05-01T07:33:21Z	[{'product': {'id': 'free'}}]	724	0	law lai	943676	user	0	0	False	5	None	2	larrysklai	{'pro': False, 'pro_unlimited': False, 'verified': False}
28	None	2017-12-02T11:37:39Z	[{'product': {'id': 'creator-pro-unlimited'}}]	8465	1		358512284	user	4	5	False	16	None	261	Soothing Relaxation	{'pro': False, 'pro_unlimited': True, 'verified': False}
2	KR	2019-08-08T07:05:20Z	[{'product': {'id': 'free'}}]	95	18	Jaeeui Kwon	680627051	user	43	1	False	1	None	57	Falvin	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	None	2014-07-16T09:16:47Z	[{'product': {'id': 'creator-pro-unlimited'}}]	84209	0	Spiritual Moment .	104803410	user	83	0	True	11	None	199	Spiritual Moment	{'pro': False, 'pro_unlimited': True, 'verified': True}
23	None	2015-06-12T02:51:46Z	[{'product': {'id': 'creator-pro-unlimited'}}]	13425	135		157693256	user	118	2	False	3	None	59	Wavesource	{'pro': False, 'pro_unlimited': True, 'verified': False}
461	CH	2013-06-28T13:33:21Z	[{'product': {'id': 'free'}}]	1640	0	Ibne Waheedi	49491120	user	6	0	False	0	None	6	Ibne Waheedi	{'pro': False, 'pro_unlimited': False, 'verified': False}
4424	None	2014-07-06T21:30:07Z	[{'product': {'id': 'creator-pro-unlimited'}}]	189110	48	LAKEY	103470313	user	885	2	True	2	None	19	LAKEY INSPIRED	{'pro': False, 'pro_unlimited': True, 'verified': True}
30	None	2012-05-01T08:45:20Z	[{'product': {'id': 'free'}}]	24	47	Peter	16174884	user	35	0	False	1	None	8	epicpete	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	US	2010-12-14T19:11:35Z	[{'product': {'id': 'free'}}]	590	98	Shibi Kannan	2412841	user	1	0	False	0	None	1	soundcanyon	{'pro': False, 'pro_unlimited': False, 'verified': False}
52	None	2011-12-13T19:36:57Z	[{'product': {'id': 'creator-pro-unlimited'}}]	97074	9		9766050	user	4	4	True	4	None	154	relaxdaily	{'pro': False, 'pro_unlimited': True, 'verified': True}
3	None	2014-08-26T18:47:17Z	[{'product': {'id': 'free'}}]	970	10	Sonia Ishibashi	110661498	user	43	1	False	5	None	5	Sonia Ishibashi	{'pro': False, 'pro_unlimited': False, 'verified': False}
2	US	2013-11-05T15:47:43Z	[{'product': {'id': 'free'}}]	6404	76		65136771	user	0	0	False	1	None	14	Mindsoul Media	{'pro': False, 'pro_unlimited': False, 'verified': False}
32	None	2015-10-18T16:23:12Z	[{'product': {'id': 'creator-pro-unlimited'}}]	9607	2		181438424	user	34	4	False	7	None	34	Soul & Mind Relaxation	{'pro': False, 'pro_unlimited': True, 'verified': False}
1	GB	2015-06-20T16:34:30Z	[{'product': {'id': 'free'}}]	988	3	Maxwell Ernest McCabe	159034181	user	18	0	False	0	None	18	TheChilloutZoneUK	{'pro': False, 'pro_unlimited': False, 'verified': False}
22	US	2012-04-17T02:10:22Z	[{'product': {'id': 'free'}}]	370	23	Naser Imran Hossain	15357195	user	166	5	False	0	None	10	Naser Imran Hossain	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2014-03-15T00:39:29Z	[{'product': {'id': 'free'}}]	598	5		84677342	user	22	1	False	0	None	1	Farshid P. Niaki	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2016-02-12T23:26:43Z	[{'product': {'id': 'free'}}]	291	0	Fikram	205758752	user	1	0	False	0	None	1	Nero-	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	None	2014-04-21T03:56:58Z	[{'product': {'id': 'free'}}]	1917	1	Sean T. Phan	90530754	user	4	0	False	0	None	2	Sean T. Phan	{'pro': False, 'pro_unlimited': False, 'verified': False}
3993	US	2010-11-04T10:00:56Z	[{'product': {'id': 'creator-pro-unlimited'}}]	52241	102		2065244	user	78	31	True	343	None	2550	Monstercat Silk	{'pro': False, 'pro_unlimited': True, 'verified': True}
142	None	2012-04-21T09:30:15Z	[{'product': {'id': 'creator-pro'}}]	1802	1713	Francesco Berta	15605069	user	453	25	False	16	None	119	Francesco Berta	{'pro': True, 'pro_unlimited': False, 'verified': False}
35	None	2008-11-25T16:26:27Z	[{'product': {'id': 'free'}}]	20086	22	Just Music	40732	user	166	11	False	5	None	69	Just Music Label	{'pro': False, 'pro_unlimited': False, 'verified': False}
1035	US	2012-07-10T19:03:08Z	[{'product': {'id': 'creator-pro-unlimited'}}]	477	137	Frank  Iengo	20048851	user	167	10	False	3	None	36	FRANK IENGO	{'pro': False, 'pro_unlimited': True, 'verified': False}
152	AU	2012-01-21T11:10:28Z	[{'product': {'id': 'free'}}]	2111	38	Tracey Chattaway	11038390	user	95	6	True	2	None	14	Tracey Chattaway	{'pro': False, 'pro_unlimited': False, 'verified': True}
221	GB	2010-06-13T18:16:14Z	[{'product': {'id': 'creator-pro-unlimited'}}]	126969	473		1173592	user	739	48	True	29	None	275	Rameses B	{'pro': False, 'pro_unlimited': True, 'verified': True}
2	None	2019-01-10T14:36:39Z	[{'product': {'id': 'free'}}]	787	3		569867130	user	56	7	False	3	None	31	Wind and Wave	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2014-07-19T07:25:14Z	[{'product': {'id': 'free'}}]	1939	72	Kaitò-ó Con Botas	105210601	user	1	0	False	0	None	1	Kaitò-ó Con Botas	{'pro': False, 'pro_unlimited': False, 'verified': False}
24	GB	2012-10-22T23:49:34Z	[{'product': {'id': 'creator-pro'}}]	810	8	Alex Bett	26711876	user	3	0	False	13	None	135	Alex Bett	{'pro': True, 'pro_unlimited': False, 'verified': False}
5	None	2011-07-29T06:16:57Z	[{'product': {'id': 'free'}}]	28932	0		6296963	user	4	0	False	1	None	30	PAR SG	{'pro': False, 'pro_unlimited': False, 'verified': False}
87	NL	2012-11-22T20:33:02Z	[{'product': {'id': 'creator-pro-unlimited'}}]	295797	103	Armada Music	28884239	user	16	0	True	1526	None	2238	Armada Music	{'pro': False, 'pro_unlimited': True, 'verified': True}
17	None	2014-11-20T07:07:00Z	[{'product': {'id': 'free'}}]	339	7		123834756	user	31	3	False	0	None	2	pineapplealien	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	BR	2010-09-22T14:46:19Z	[{'product': {'id': 'free'}}]	2079	30	gui milward	1756819	user	3662	148	False	21	None	13	guimilward	{'pro': False, 'pro_unlimited': False, 'verified': False}
230	None	2012-09-12T22:01:51Z	[{'product': {'id': 'free'}}]	90549	121		24023475	user	1808	7	True	0	None	58	ᴰᴶ Drop G	{'pro': False, 'pro_unlimited': False, 'verified': True}
600	VN	2019-08-21T05:51:08Z	[{'product': {'id': 'free'}}]	2799	303	Hoàng Quân Trường	687531257	user	881	1	False	0	None	23	KUNZZ DA HOUSE	{'pro': False, 'pro_unlimited': False, 'verified': False}
141	RO	2014-07-04T15:58:36Z	[{'product': {'id': 'creator-pro-unlimited'}}]	10561	54	Dj Silviu M	103116252	user	94	0	True	1	None	220	Dj Silviu M Official	{'pro': False, 'pro_unlimited': True, 'verified': True}
892	NL	2011-05-15T09:43:40Z	[{'product': {'id': 'creator-pro-unlimited'}}]	99849	754		4713415	user	1209	15	True	47	None	97	KAV VERHOUZER	{'pro': False, 'pro_unlimited': True, 'verified': True}
196	FR	2014-01-29T14:00:12Z	[{'product': {'id': 'creator-pro-unlimited'}}]	37515	1482	TMH Records	77710247	user	2644	45	True	10	None	25	Tech Me House	{'pro': False, 'pro_unlimited': True, 'verified': True}
4	NL	2013-07-26T14:54:36Z	[{'product': {'id': 'free'}}]	8026	61	Bradley	52305055	user	90	1	False	0	None	1	Bradley Raoul	{'pro': False, 'pro_unlimited': False, 'verified': False}
123	None	2012-03-13T14:54:04Z	[{'product': {'id': 'free'}}]	78107	120	Dj Regard Official	13561086	user	172	2	True	5	None	159	Regard	{'pro': False, 'pro_unlimited': False, 'verified': True}
1817	VN	2015-10-12T04:49:41Z	[{'product': {'id': 'creator-pro-unlimited'}}]	7519	1792	Nguyễn	180126717	user	1568	1	False	6	None	13	Công Nguyễn(Mr.Phiêu)	{'pro': False, 'pro_unlimited': True, 'verified': False}
34	None	2013-02-02T20:06:15Z	[{'product': {'id': 'creator-pro'}}]	2543	5	Jr. ✕ Snoopy	34806796	user	34	2	False	1	None	3	Jr. ✕ Snoopy	{'pro': True, 'pro_unlimited': False, 'verified': False}
165	IT	2013-11-26T15:25:18Z	[{'product': {'id': 'free'}}]	7166	10	Record Label	68071446	user	50	2	False	1	None	4	Deeper Beat Music	{'pro': False, 'pro_unlimited': False, 'verified': False}
10	None	2012-01-25T16:20:37Z	[{'product': {'id': 'creator-pro-unlimited'}}]	330760	293		11180360	user	1691	663	True	8	None	1	[ FREE DL ]	{'pro': False, 'pro_unlimited': True, 'verified': True}
125	NL	2012-04-26T15:47:03Z	[{'product': {'id': 'creator-pro-unlimited'}}]	447776	6		15904471	user	545	32	True	12	None	1489	DHA FM (Deep House Amsterdam)	{'pro': False, 'pro_unlimited': True, 'verified': True}
46	DE	2016-02-22T03:50:58Z	[{'product': {'id': 'creator-pro-unlimited'}}]	112799	374		207692353	user	427	36	False	29	None	140	ShineMusic	{'pro': False, 'pro_unlimited': True, 'verified': False}
402	NL	2013-03-21T09:23:42Z	[{'product': {'id': 'creator-pro-unlimited'}}]	94659	369	Dennis Kruissen	39752080	user	55	0	True	10	None	44	Dennis Kruissen	{'pro': False, 'pro_unlimited': True, 'verified': True}
185	DE	2013-07-24T22:26:45Z	[{'product': {'id': 'creator-pro-unlimited'}}]	263263	1973		52153986	user	7492	78	True	3	None	236	Selected.	{'pro': False, 'pro_unlimited': True, 'verified': True}
68	VN	2015-05-02T09:02:09Z	[{'product': {'id': 'creator-pro-unlimited'}}]	6777	81	Giang Nguyễn Trọng	150855446	user	278	2	True	1	None	36	GRUSI HOUSE	{'pro': False, 'pro_unlimited': True, 'verified': True}
100	AT	2013-01-07T20:16:52Z	[{'product': {'id': 'creator-pro-unlimited'}}]	129938	2		32183508	user	44	4	True	16	None	110	MÖWE	{'pro': False, 'pro_unlimited': True, 'verified': True}
115	None	2014-08-01T12:39:38Z	[{'product': {'id': 'creator-pro-unlimited'}}]	35184	183	Official Noisy Sounds	107084628	user	1749	32	True	4	None	350	Noisy Sounds	{'pro': False, 'pro_unlimited': True, 'verified': True}
278	NL	2009-09-28T14:16:18Z	[{'product': {'id': 'creator-pro-unlimited'}}]	61136	415	Falco	283094	user	43	0	True	13	None	74	Deepend	{'pro': False, 'pro_unlimited': True, 'verified': True}
61	CH	2011-01-17T12:19:48Z	[{'product': {'id': 'creator-pro-unlimited'}}]	164545	21	Maurizio Colella	2768949	user	22	0	True	66	None	744	EDX	{'pro': False, 'pro_unlimited': True, 'verified': True}
33	None	2018-11-13T00:35:08Z	[{'product': {'id': 'creator-pro-unlimited'}}]	30178	1991	Mugatunes Label	539162322	user	345	28	True	0	None	116	MugaTunes Releases	{'pro': False, 'pro_unlimited': True, 'verified': True}
624	None	2012-06-02T13:18:26Z	[{'product': {'id': 'free'}}]	69480	287	Tropical House by ATLAST	17949540	user	347	10	True	2	None	129	Miami Beats	{'pro': False, 'pro_unlimited': False, 'verified': True}
63	CA	2009-01-26T23:48:22Z	[{'product': {'id': 'creator-pro-unlimited'}}]	93228	397	Turbo Recordings	64433	user	219	29	True	402	None	1523	Turbo Recordings	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	None	2015-02-23T23:53:24Z	[{'product': {'id': 'free'}}]	2865	38	Fabio Ruffinoni	140124702	user	55	3	False	2	None	2	Fabio Ruffinoni	{'pro': False, 'pro_unlimited': False, 'verified': False}
104	AL	2012-05-15T14:03:10Z	[{'product': {'id': 'creator-pro-unlimited'}}]	12118	18	Zeni Norra	16945945	user	61	5	True	4	None	98	Zeni N	{'pro': False, 'pro_unlimited': True, 'verified': True}
433	TR	2010-06-21T01:58:49Z	[{'product': {'id': 'creator-pro-unlimited'}}]	104426	248	Mahmut Orhan	1208640	user	166	15	True	5	None	40	Mahmut Orhan	{'pro': False, 'pro_unlimited': True, 'verified': True}
139	FR	2012-01-10T22:37:19Z	[{'product': {'id': 'creator-pro-unlimited'}}]	91736	352	@faulandwad	10672358	user	26	2	True	16	None	57	Faul & Wad	{'pro': False, 'pro_unlimited': True, 'verified': True}
258	TR	2012-02-22T11:25:58Z	[{'product': {'id': 'creator-pro-unlimited'}}]	204769	141	Ahmet Kılıç	12475833	user	601	11	True	7	None	196	Ahmet Kilic	{'pro': False, 'pro_unlimited': True, 'verified': True}
24	None	2012-12-13T18:46:38Z	[{'product': {'id': 'creator-pro-unlimited'}}]	352339	484		30399607	user	1690	642	True	20	None	74	[ MIX FEED ]	{'pro': False, 'pro_unlimited': True, 'verified': True}
178	None	2015-08-26T22:43:15Z	[{'product': {'id': 'free'}}]	292486	1310		170729809	user	1143	40	True	2	None	21	Chill Nation	{'pro': False, 'pro_unlimited': False, 'verified': True}
631	DE	2011-01-29T15:47:38Z	[{'product': {'id': 'creator-pro-unlimited'}}]	173524	33		2928615	user	49	5	True	3	None	41	GAMPER & DADONI	{'pro': False, 'pro_unlimited': True, 'verified': True}
196	VN	2014-06-28T15:14:14Z	[{'product': {'id': 'free'}}]	777	394	Quan Nguyen Khuong	102242774	user	846	7	False	9	None	3	QUANESTO	{'pro': False, 'pro_unlimited': False, 'verified': False}
59	None	2010-11-03T16:06:25Z	[{'product': {'id': 'free'}}]	114789	194	DeepMixNation	2059180	user	709	61	False	0	None	207	DeepMixNation	{'pro': False, 'pro_unlimited': False, 'verified': False}
2458	BE	2012-09-29T13:33:57Z	[{'product': {'id': 'creator-pro-unlimited'}}]	123381	1345	Nomad Artist Family	25131723	user	196	7	True	46	None	157	Vijay and Sofia	{'pro': False, 'pro_unlimited': True, 'verified': True}
925	FR	2013-05-10T10:48:22Z	[{'product': {'id': 'creator-pro-unlimited'}}]	21337	1201	lecomptoirauditif.fr	44343120	user	1877	9	False	41	None	24	Le Comptoir Auditif	{'pro': False, 'pro_unlimited': True, 'verified': False}
4	BY	2015-12-25T19:55:16Z	[{'product': {'id': 'free'}}]	1295	5	Alexander Loyko	195346085	user	14	2	False	1	None	2	Alex Loyko	{'pro': False, 'pro_unlimited': False, 'verified': False}
3	KR	2016-11-03T08:53:55Z	[{'product': {'id': 'free'}}]	1028	17	jaeeun kim	265820929	user	99	1	False	0	None	9	Jaeeun	{'pro': False, 'pro_unlimited': False, 'verified': False}
3	None	2012-07-02T19:58:05Z	[{'product': {'id': 'free'}}]	224	25	Faviola Aguilar	19642696	user	18	1	False	0	None	2	Faviola Aguilar 1	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2013-12-24T02:07:41Z	[{'product': {'id': 'free'}}]	79	2	Amie Amis	71674076	user	6	0	False	0	None	23	Amie Amis	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2011-11-09T23:04:17Z	[{'product': {'id': 'free'}}]	1077	2	Nova Music	8806751	user	1	1	False	5	None	30	N O V A	{'pro': False, 'pro_unlimited': False, 'verified': False}
6	US	2012-12-23T17:54:52Z	[{'product': {'id': 'free'}}]	683	9	Emanuel Whiteman	31096354	user	6	0	False	0	None	23	Emanuel	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	US	2014-04-23T02:34:36Z	[{'product': {'id': 'free'}}]	94	0	Sarah  Edmonds	90875046	user	1	0	False	0	None	1	Sarah Edmonds Jazz	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2012-01-09T17:49:10Z	[{'product': {'id': 'free'}}]	42	2	James Stines	10625541	user	1	0	False	1	None	2	James Stines	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	BR	2012-10-04T15:10:14Z	[{'product': {'id': 'free'}}]	1944	0		25449531	user	0	0	False	2	None	2	Jacarandá	{'pro': False, 'pro_unlimited': False, 'verified': False}
303	GB	2014-11-13T17:37:20Z	[{'product': {'id': 'free'}}]	318	73	Ollie Heron	122755272	user	338	1	False	2	None	7	Ollie Heron	{'pro': False, 'pro_unlimited': False, 'verified': False}
96	AU	2010-04-07T19:43:32Z	[{'product': {'id': 'creator-pro-unlimited'}}]	10610	25	Luke Howard	835105	user	145	20	True	30	None	166	lukehoward	{'pro': False, 'pro_unlimited': True, 'verified': True}
181	US	2012-03-15T01:55:14Z	[{'product': {'id': 'free'}}]	1300	101	Randy Haddock	13643895	user	31	1	False	0	None	28	Randy Haddock	{'pro': False, 'pro_unlimited': False, 'verified': False}
